C1,L1,C2,L2,C3,L3,Cost,,
22.43962353,21.50545412,15.897035,20.67386472,27.51769108,32.00036937,470.4245268,,
30.72628039,30.20029706,11.20332748,29.33996725,35.70507938,40.668284,662.8347308,,
34.96146697,30.39863032,10,27.03281689,42.96189886,45.38041455,764.6167685,,
38.70005864,31.6681971,10,30.72539794,41.44138944,46.75225395,722.0343153,,
42.43572992,28.32167572,13.98125648,36.74987006,48.33760202,51.56804222,551.3387611,,
46.51710147,35.17634839,21.78276074,45.19959557,57.23497212,59.38682848,621.7108326,,
55.29796714,43.69804293,12.92767781,36.3003034,48.35558248,50.42158026,703.0327233,,
46.31865233,34.82909083,15.52156061,44.22796267,56.97971487,57.98515648,586.1070759,,
55.26052135,42.14646173,17.75226802,35.61113662,48.22893929,49.29623747,692.1899867,,
47.6721701,33.3064453,10,26.69865066,39.52870566,40.48678911,781.6153747,,
38.84852052,25.54210627,12.93305135,33.18405181,38.15266001,46.07326829,518.8004917,,
41.42046928,29.83799767,21.35956931,41.86318129,46.01655996,54.09661806,561.5383606,,
49.840904,36.94016099,12.98095131,32.99825251,37.19093359,45.11306,647.4034123,,
40.85931522,28.2386989,21.68830407,41.55265176,45.98743975,50.82975399,523.5257135,,
46.96189862,36.89763886,12.74560624,32.66112459,37.30328059,41.91704488,681.9496269,,
38.03408974,27.93666017,21.48414236,40.61791909,43.13721609,49.15954995,494.6540822,,
43.70776111,34.43802905,13.16589606,31.94818109,34.24277818,40.73558599,643.2295036,,
34.76576173,26.74136806,21.45807183,40.42654294,42.21950042,45.14872962,423.7098144,,
42.73392558,34.46895599,12.83714145,31.56380337,33.82971853,36.18219501,683.7682797,,
34.00312549,25.55308348,20.65472072,36.56132632,36.59757048,40.71508318,370.6853381,,
39.36605221,33.49187821,11.94039959,27.65532058,27.60590786,31.79170263,694.4818208,,
30.45485747,24.51481646,17.23673242,27.72539061,24.36429679,24.10028321,431.3045431,,
29.29717529,25.3832106,26.19652504,36.65931815,33.0007534,15.13023168,680.0688531,,
20.42227083,16.46940017,17.40683436,27.75420237,24.04148543,10,556.6309191,,
11.4991129,10,10,19.92883503,15.31649071,10,507.4918605,,
10,10,17.43578398,27.60007942,24.0793094,17.26061428,764.5331186,,
18.6793859,18.65801835,10,18.70203501,15.17514795,11.74226052,431.3728968,,
10.36274517,10,16.8837167,14.08678639,15.21903104,20.36493808,630.7646324,,
19.34060729,18.75944877,10,14.45751059,17.70381016,29.33316785,880.532613,,
28.32151639,27.48502874,10,10,10,20.53692132,918.8868392,,
19.5693804,18.58723754,10,10,10,11.82093346,790.2266198,,
10.68197793,10.50954729,10,10,10,12.09757328,709.1223047,,
19.13859349,15.13717216,12.73435974,13.51833189,14.73947406,14.58688748,556.9685184,,
27.83969027,21.24148935,21.65921926,22.47408402,23.22680092,22.90000272,415.6942606,,
28.94386023,20.14525658,23.39183402,13.64434958,15.38600713,13.96608913,559.7036613,,
20.11439723,11.21932846,14.50510478,19.76468492,19.84585768,10,422.6593184,,
11.83707017,10,23.46621382,14.24737346,26.75024563,10,781.3376543,,
11.96174139,10,14.68215847,10,18.86398357,10,619.0497218,,
10,10,23.61469769,10,23.15279502,17.75611269,701.5488046,,
15.70468521,15.04661167,23.31519204,11.27904248,21.73039705,23.44688261,470.4934962,,
24.36204696,23.51022243,32.07453567,19.98456061,30.66728789,31.76616371,522.8898731,,
33.23349619,22.81130797,38.28701669,11.12036943,21.93650979,22.88691944,664.2109387,,
24.29286742,13.88481927,29.44544727,10,13.11322606,16.22736084,620.6132959,,
16.10351574,10,38.32045954,17.98604345,22.00315142,11.3854323,870.1884735,,
12.1579026,10,29.64995873,10,13.91922235,10,795.2492333,,
10,10,20.68919516,10,10,10,719.0919223,,
10,10,28.79321289,16.83122587,14.25406504,16.70250666,871.09213,,
12.76787555,15.61122847,19.83952713,10,10,10,500.4516018,,
10,10,17.48944318,18.76313734,18.96841002,18.48280358,719.4119999,,
18.87391472,17.16309237,26.18803477,10.01593769,10.1555649,23.92456579,551.7260251,,
22.92347741,17.66301751,17.22903556,18.86595285,16.37700558,32.3719213,339.1228149,,
31.2927742,26.38977981,18.62278432,24.8469485,24.39632773,41.27502275,455.7975386,,
39.08107018,20.76400679,15.06411898,15.9423005,31.36417675,47.43602252,803.7178455,,
37.1202563,26.25244373,22.2471348,17.53760439,29.3481952,43.89784497,634.140957,,
39.71193433,32.77206451,30.8172003,24.71327525,30.05207121,49.85199493,644.3041965,,
46.90846634,33.03147811,21.95682162,15.88922548,21.18190086,41.02754658,697.6087203,,
12.41605663,11.79447401,12.44510281,11.9431349,11.12969816,10,443.7107984,,
20.63395452,20.23141611,20.33109558,20.77284896,20.12416422,18.97490311,452.5253596,,
29.60089254,28.70325482,26.50206888,11.81277579,11.19120604,10.34527969,682.0027899,,
20.78015959,19.82749367,17.54844427,10,10,10,552.7187799,,
11.95395225,10.93389958,26.33099222,18.53519571,18.94747376,18.48531199,732.8801034,,
20.84247643,19.82102793,17.42917824,10,10.29508269,12.20933181,583.2354754,,
11.94904917,11.36223763,19.37575924,10,16.36698914,20.15959889,572.3557695,,
20.89981025,20.1809482,27.88266516,18.85104299,25.36083293,27.97622436,432.1546876,,
28.50257891,22.70478672,36.61451721,10,19.13688815,19.54031867,669.6772643,,
19.65474868,13.77626276,28.7015543,10,14.03734148,11.65790987,634.9772199,,
15.03266418,21.95663762,36.99640477,18.82351708,21.14175785,10,855.6906941,,
10,14.68486214,28.06195903,10,12.19791794,10,788.7506889,,
10,10,19.1184839,10,10,10,686.433184,,
10,10,27.96204674,18.81281829,18.31116045,18.26701665,790.5118557,,
18.85417366,18.62027752,19.24550474,10.47537434,10,18.74563432,530.1208373,,
11.06669843,10,11.11992633,16.00458515,18.98524141,27.73393774,528.6468368,,
20.03147781,18.91527224,17.69727361,24.82473123,27.80644858,36.49740875,331.8671373,,
17.56136179,10.73789233,26.50737858,30.09432459,36.43365371,45.36281443,694.2449097,,
25.6851989,10,18.01703852,21.24405622,27.61453652,36.37023449,465.8473854,,
16.97220707,10,10,17.02209562,20.58448011,43.01251805,846.058226,,
20.48850155,12.58906877,17.45007694,10.83872944,13.58143353,34.67417985,748.6655149,,
11.99034125,10,24.31103241,10,10,41.07521802,573.0714632,,
19.06750959,17.20779192,32.37712693,18.41711628,17.78787971,49.91652781,603.170709,,
27.93826789,23.24069369,39.45778,10,10,41.06328917,644.3553864,,
19.11195111,14.91174001,30.53523093,10,10,34.18891889,477.6251718,,
11.47583079,10.26049507,38.10275,18.44866228,18.57910132,43.15559298,860.5249283,,
20.45231318,18.51747811,39.39392036,10,10,34.18468314,601.2504478,,
11.50808275,10,30.46088868,10,10,29.62169522,668.7033622,,
13.67660904,10,36.08789712,18.30388737,18.66096663,38.47490972,794.3723702,,
22.45470881,18.92439604,43.98813242,10,10,29.50237179,667.9921692,,
13.55460715,10.14954764,35.01695436,10,10,23.72385931,721.7193504,,
16.34920287,10,43.44479197,18.28992164,15.14990783,25.0582068,819.4152651,,
22.46438408,16.15636384,49.59866673,10,10,16.12459898,859.8619893,,
13.51327592,10,40.62877667,10,10,10,854.6297491,,
10,10,31.75309706,10,10,10,853.5719711,,
10,10,22.88064468,10,10,10,756.1985372,,
10,10,17.62928659,10,10,10,652.3998902,,
10,10,26.56467968,18.94325519,16.91191745,18.79974306,793.9933507,,
18.91259003,18.73182309,17.58293426,10.16231388,10,11.19575506,509.1802559,,
10.2448653,10,19.02038693,13.59023279,15.37906933,20.01105601,683.7679186,,
19.22912395,18.47851312,27.41410041,10,13.0002498,28.93724376,520.2150475,,
28.15960753,26.85938525,20.21513671,18.1576705,21.76711756,37.24474674,518.87126,,
36.4082607,34.47722578,27.13705772,11.18622357,24.79745907,44.72910661,774.6669,,
41.71251571,28.82065779,18.21602249,10.02479219,25.20379871,46.84441358,878.3682,,
41.70693082,33.90501457,23.31618607,10,33.42455262,51.00388247,811.3604569,,
45.82542843,35.47067147,25.90597689,15.89458132,39.34141773,50.93872625,764.2700162,,
51.59184629,36.79054254,26.6982789,10,33.7141872,45.28510815,832.3794858,,
45.44422215,28.8805837,18.84524459,10,34.46694916,40.90175527,866.1827971,,
39.89085752,34.0847258,12.37742263,10.63916397,27.4305622,37.98755556,983.063058,,
35.71895874,32.07089323,10,10,18.4525311,28.99527925,973.0047138,,
26.99880755,23.11850244,10,10,10,20.08037663,896.571404,,
18.19817775,14.71561527,10,10,10,11.16786277,738.8631483,,
10,12.30167598,10,10,10,19.93309975,826.5801335,,
18.17042708,19.82214803,16.23483348,15.73969984,18.51067281,27.3927865,519.0145103,,
23.75865078,11.5552392,24.39717102,23.95642507,27.24228132,34.17291307,458.1530307,,
31.71457517,20.13110471,33.34770679,15.40972483,25.92076123,25.32961792,553.9012031,,
22.96637452,12.10888577,24.89803278,10,17.09241939,16.60407925,593.1185844,,
14.98611927,10,33.49008274,17.98947883,26.07701707,24.69165826,716.0456281,,
23.51988161,18.83780575,28.41612971,11.01858175,19.20849347,15.88858229,637.0074738,,
14.57479876,10.27021968,28.40834272,19.21752393,25.28313255,11.9975993,820.286599,,
11.49171001,10,27.62354231,12.47554857,27.60736644,10,817.390542,,
10,10,18.69389021,10,19.31864858,10,699.4791924,,
10,10,23.80010593,18.70662856,28.16948771,18.68116689,703.0456148,,
18.91820872,18.97046781,26.91830695,10,19.26385695,23.36664057,598.8677454,,
25.8345046,14.8265686,28.33382666,18.50351667,27.77961415,32.08967674,452.3817632,,
33.65686464,23.46085906,35.84119236,13.37880337,26.9015823,24.55435866,634.2372533,,
27.35908937,14.62705624,26.88477665,10,18.11659515,15.62183982,624.944029,,
18.41421735,10,35.28282028,18.72097838,22.91089141,24.04839641,706.7124505,,
26.82936382,17.40309858,26.87607718,10.27989119,14.19922245,15.15708649,614.1648107,,
17.88808542,10,28.71814859,17.85743421,22.90586925,22.75390494,597.9505482,,
25.17550462,11.7219342,24.37138265,10,14.01565957,28.34651458,501.7168436,,
27.25942332,13.86236382,32.88067573,17.69215274,22.97392869,37.20816731,540.8970307,,
36.01471788,22.78497887,41.81606668,10,14.30422503,28.89258927,687.848065,,
27.2848233,13.81590152,32.84677583,10,10,20.06040919,652.0524884,,
19.47273076,10,41.42690283,18.86973047,18.8549161,11.65676403,867.0691122,,
10.60754609,10,32.76444864,10.04036349,10,10,847.0071409,,
10,10,23.8234331,10,10,10,770.0685936,,
10,10,15.78000003,10,10,10,609.067227,,
10,10,24.48480254,18.81433642,18.67286277,18.9049232,759.2872634,,
18.60849726,18.33846641,15.88524723,10,10,12.76559031,603.9482202,,
11.4580676,10,24.50338972,10,17.31089711,19.56814015,671.7408547,,
20.3433935,18.87003732,17.27789521,10,19.52695429,28.24892402,838.7238425,,
29.2166881,27.41856575,18.33147335,15.6651473,21.19419718,23.36923051,670.9838736,,
23.35461944,26.03421009,14.77124536,10,15.33139092,15.45382786,857.4870466,,
12.84712088,12.09571075,10,10.35113442,12.60781741,10,727.6663064,,
21.02787554,20.89408588,18.73095942,19.20277071,20.55217505,18.88139808,437.8945668,,
29.416731,18.797328,27.66533971,10.59408355,11.89298242,11.55178881,613.1198443,,
20.64329022,10.15078521,18.69645172,13.05098379,15.88751584,10,509.5375563,,
13.71156734,10,27.59707481,19.56132412,24.31396729,14.9275291,777.1596232,,
18.27405101,10.97000158,18.71855527,10.87265509,15.3842079,10,518.8947269,,
10,10,14.46423006,17.15342516,24.27217633,18.77320206,595.598456,,
15.94519138,18.08877206,22.61637199,10,27.78700525,27.40193284,653.2449269,,
24.79933715,27.00946021,27.76722825,16.3581593,35.40189213,30.59127462,580.6749164,,
29.35402417,26.03931916,22.46536309,10,35.72349972,25.80049258,793.5257923,,
23.40745896,18.90671009,30.80500323,10,33.97549713,20.50346345,604.9957604,,
24.75457805,14.70501465,39.52921742,18.79653621,42.8611213,27.52626556,658.9615896,,
23.11563998,23.01632744,37.08216518,10.40793502,33.89831764,18.66815013,655.5138739,,
14.18623412,14.12779415,28.13933218,10,28.30419523,16.94109291,628.8534762,,
22.23897767,22.74014735,36.55488741,18.93468928,36.80952293,23.45979208,617.8350481,,
30.48090601,20.5326432,32.47435808,10.27996683,28.6830374,14.62151158,720.5491972,,
21.61687469,11.92402738,24.30636054,18.61057651,37.17956746,10,668.1624384,,
13.08618778,10,33.21029776,10,36.24323618,10,803.8989175,,
10,10,24.36303723,10,27.69958293,10,781.0668376,,
10,10,22.18938363,12.23109043,28.43939197,11.34785295,778.119588,,
10,10.04246902,29.6040597,10,21.48433977,10,844.2658541,,
10,10,21.57121277,10,13.44742608,10,741.952058,,
10,10,29.85820651,18.00919521,20.95503211,16.56123471,795.8871352,,
17.37195277,14.46217334,20.93169957,10,11.97415143,11.65065449,506.1253949,,
14.16906637,10,13.29689085,17.78621244,20.91949552,20.54661268,377.3259806,,
23.05917627,18.89027834,21.77267992,24.87403989,28.49746555,29.33172375,271.3010442,,
31.84543854,20.40785289,13.61097807,16.49043781,27.82620305,33.69059771,749.4645182,,
33.95953208,26.44902444,19.55096596,14.41249615,26.9051137,36.15112215,651.1993149,,
31.79622805,24.73995304,17.67513305,14.37340724,22.29919112,34.07572484,686.7854846,,
37.18176901,30.67076457,18.83337313,13.50699848,21.55963421,32.80448544,769.9185785,,
29.23630041,27.59043419,10.02466881,14.11277002,18.76809406,24.38960558,902.8219097,,
21.37433165,27.3514483,10,10,10,15.69224459,884.5552221,,
12.49346411,18.47213215,10,10,10,10,711.9597093,,
10,21.95413727,13.44551957,14.82169342,14.96776974,18.5442605,464.9589954,,
18.86764371,30.46403116,21.81670892,23.78804994,23.77997756,27.37371707,403.9845356,,
25.63378203,37.70320922,13.38572186,14.97322214,15.00658131,29.12524569,793.6900018,,
17.0242843,28.78135806,10,10,12.16752744,24.35897797,919.8485422,,
13.77754432,23.69320434,10,10,10,15.65438628,821.1583066,,
10,14.94441307,10,10,10,10,691.5836709,,
11.11660898,20.43320405,16.43397248,14.45017743,16.76509547,18.56942821,435.3872421,,
19.61451232,27.68290818,24.27480114,21.81746745,25.45441198,27.20942855,419.0695263,,
28.207353,28.03935122,15.80767131,12.89338791,16.99681312,25.17188203,752.0056231,,
19.33941746,19.34167266,10,10,15.95933306,24.1867013,931.4063485,,
12.89585072,21.77953136,10,10,10,15.32038206,802.2383326,,
10,12.95612317,10,10,10,13.90364355,752.3738744,,
15.31170297,19.55272871,16.90860009,14.46098137,15.06841159,17.34433192,432.0593094,,
23.36429203,18.38810766,24.22653317,21.69929147,23.96639109,26.29134327,354.6017119,,
32.16941345,27.36998236,15.73823965,12.79292953,15.12511134,33.1391173,775.4437696,,
29.95415664,18.59580076,10,10,11.51226807,38.16662091,951.9375653,,
21.70169312,14.69240397,10,10,10,29.24764991,899.8854414,,
12.75105703,10,10,10,10,20.95005393,823.0961796,,
10,10,10,10,10,27.63494706,879.3196606,,
10,10.78971958,10,13.37095308,11.89984298,29.68157446,740.8392817,,
10,15.27974284,10,20.62918556,17.80420792,26.52917635,408.5405737,,
12.00479352,18.27560937,12.66271043,29.3546561,26.52432692,35.25589144,318.8295644,,
20.88057935,26.8297565,21.56164479,38.15551817,34.73524249,44.09527969,369.995888,,
29.72099006,35.49533224,19.09297717,29.5074712,26.01234686,35.99899048,550.8305514,,
20.75474459,26.69803911,10.10345441,20.81175762,17.12173647,27.07183498,697.9133486,,
12.46746224,31.35242599,13.8658995,18.72133189,10,26.44023699,381.2058604,,
17.43289202,30.3588596,22.47627968,25.72912437,18.4789176,35.37218827,337.5772132,,
26.42292815,39.0017181,13.55300373,16.77611774,10,26.70336169,747.6979525,,
17.46757084,30.19401801,10,10,10.47840095,34.79368728,942.1550696,,
25.11855811,39.16954124,10,10,10,25.89639121,958.1316317,,
16.13715708,30.2513513,10,10,10,16.95006919,880.557305,,
10,21.31292301,10,10,10,10,714.9187544,,
10,23.6934908,10.64896905,12.07356322,13.36597919,18.86979592,833.9173793,,
18.89720273,30.9906829,19.23222458,20.39081657,21.85713947,22.06935155,556.5602452,,
12.11762226,22.77625257,27.05009031,11.41703194,13.93218386,13.20198357,647.42387,,
10,31.63549024,30.27035046,19.78995293,22.33549964,10,858.95688,,
10,23.49132091,21.93472612,10.89927012,13.43394583,10,569.1533637,,
10,14.66870505,13.05955666,18.64603263,21.78416568,18.49178791,425.846086,,
18.6250658,16.25558144,21.95636457,25.83534199,30.61801034,27.31629205,357.7871194,,
27.21723378,25.01741415,20.29996371,16.91933268,31.45986456,34.76189184,544.6468703,,
36.00516331,30.98808116,28.68810356,21.56155843,37.48980516,43.62934995,640.2035423,,
43.95361507,31.95032257,19.80652899,12.6310904,28.56302464,34.90644252,798.4386913,,
35.03316993,23.0697903,26.66449541,10,25.71627712,28.1497252,686.4241349,,
29.33313245,15.6530543,31.30781335,10,26.3380239,33.08981991,641.7377457,,
31.93811959,21.12467915,38.46389228,18.87548757,34.88604164,40.4024508,621.3984279,,
37.96256274,27.52383333,31.2167502,10,26.1498149,31.51583797,733.0993617,,
30.31977499,18.63785619,24.57919484,10.6722796,21.4487887,28.90107203,595.814762,,
24.83456635,26.75655097,20.81156236,11.70525837,23.70301372,35.63244677,711.7500241,,
30.49896693,29.35122448,20.05559409,10.13370329,18.17661333,34.07658905,818.2007765,,
34.76426721,24.05776697,19.5585078,10,13.26106673,28.70452511,772.3461778,,
28.13534909,18.28369462,14.38294142,15.07617927,20.35917026,30.68740928,704.3510719,,
11.26898634,10,11.07810748,11.62098122,10.94702256,10.62630868,526.016137,,
16.03981435,15.55754459,15.91177213,20.59509039,19.88478887,19.46622801,359.1817289,,
24.86857569,24.54897439,24.4421742,13.14049125,11.22642827,26.70060277,588.0956605,,
31.63542426,16.89725167,15.59347761,10,10,31.03328228,847.9765425,,
34.57861865,25.28811234,24.04268062,10.81459439,10,31.37467384,712.0829507,,
38.69349635,20.00098592,32.13780844,19.66216552,18.07452846,39.74659491,500.980629,,
46.39873505,27.80162007,40.71639478,10.96114492,10,31.98253053,734.3232553,,
37.4468866,18.9753564,31.81387216,10,10,23.04614341,669.0190233,,
28.50014293,11.4867211,40.52267224,18.94572496,18.98402369,16.72711325,704.5278974,,
28.19684517,14.01981539,47.35685498,10.21496135,10.06329155,10.12272125,885.1276304,,
19.89476883,10,38.40259898,10,10,10,818.9676782,,
11.37156904,10,29.7758863,10,10,10,807.1436397,,
10,10,20.90479434,10,10,10,723.0360383,,
10,10,26.36917722,13.90606022,16.34027219,11.75292552,858.6817093,,
11.64428318,13.9222554,17.490493,10,10,10,502.732316,,
10,10,24.64044362,18.90537596,18.46754825,18.61670375,771.5524471,,
18.86875844,17.60516548,18.45231652,10.01039946,10,18.0646708,554.2962693,,
11.10228115,10,18.42876726,10.76276553,18.6954298,26.5161258,563.7353164,,
19.76935464,18.69569373,27.30189019,19.65060091,26.82635224,34.40697014,443.1084838,,
24.7471934,20.66964936,35.8575018,15.94749057,21.96292955,25.76153189,576.2195765,,
16.00911701,11.77140594,26.90592426,10,13.09643489,16.77745295,644.6220019,,
10,10,34.89581507,18.91028762,21.4332673,22.15752971,836.3789996,,
10.00784063,10,26.43740028,10.04367226,17.96943682,16.26441073,778.0807392,,
10,10,26.62078184,17.31467849,23.78516334,14.2424913,842.054658,,
12.3373692,10,25.16598922,11.68336779,23.73087007,10,768.8836721,,
10,10,17.01324487,13.70121831,19.93885845,10,718.9206953,,
10,10,25.82835269,17.08044761,23.56032985,13.77664685,854.4704208,,
12.20663404,11.45466065,16.94414312,10,14.57440019,10,566.9165068,,
10,10,24.99591357,15.76487076,22.59360647,18.87637699,709.6589336,,
18.53520858,18.76104093,16.64831585,10,13.95152527,22.25686586,764.8089516,,
25.12014973,12.51357746,25.07470721,10,21.63333327,27.48199141,551.7688826,,
32.71449196,14.29649436,34.06935352,18.95098209,26.18736154,35.60397995,554.1182489,,
41.08061302,20.06586158,39.24558562,10.21255112,17.26336086,26.64085013,662.4428753,,
32.184569,11.1696856,30.58478475,10,10,22.44029623,612.7547229,,
25.85394686,10,39.57195628,18.79077482,18.93667197,28.37716526,694.6400599,,
29.75850075,10,44.02581155,10.20189846,10,19.51800323,800.7431656,,
20.92393351,10,35.12912488,10,10,10.60816461,784.8050558,,
12.40215635,10,26.51053822,10,10,10,744.863871,,
10,10,18.8491118,10,10,10,680.899836,,
10,10,27.58724236,18.27166331,18.13903451,17.89924717,797.0048754,,
16.80396819,17.67910433,18.61267936,10,10,12.54008412,474.3189367,,
10.60820001,10,24.6819433,16.06996346,18.98534977,21.45459461,678.8715012,,
19.5513801,18.86893439,20.3103739,10,10.14930463,28.10303974,617.5839811,,
27.12177342,21.29921103,28.67445219,11.86316001,19.07685065,36.64945674,580.2487065,,
35.11475199,28.89634061,37.16555774,19.52176154,26.84462881,41.22631383,643.702855,,
37.42230254,27.12980342,28.34971124,10.55156088,17.96583676,32.252379,701.5733673,,
28.6934315,18.15208185,19.38257313,10,18.14766586,30.50569284,765.4308923,,
31.86947381,26.01361179,14.43857527,15.94609904,21.26260102,28.85951442,710.9680096,,
34.63143671,26.15186465,10,18.03023875,15.29670084,20.97350556,774.5960863,,
26.85430676,19.34862119,10,10,10,21.14410907,883.6027505,,
19.24631423,19.50640589,10.65997577,10,10,12.71530908,796.0967319,,
10.5528639,10.71373314,10,10,10,10.03905243,669.9984674,,
18.6972006,16.42893046,14.02075148,12.27552605,13.86627662,15.49959439,593.3578531,,
27.67549509,23.82197827,22.86329079,21.03193641,22.82269073,23.91542643,448.3724624,,
35.87525266,30.95719713,27.14397407,12.2312476,14.13841623,14.98240924,740.7891834,,
26.91706991,22.00873041,18.26135129,10,10,10,625.8905224,,
18.62760478,13.71917838,27.24756044,18.1838274,15.56986344,18.92054653,664.7604189,,
27.33403379,22.62295359,20.77815866,10,10,10.35858506,624.5751298,,
18.38157272,13.71057707,12.01414585,14.10447073,18.73201406,19.26705307,681.9124694,,
27.06750536,22.59384948,20.85387421,23.0625596,25.06938303,21.90128702,450.2140021,,
27.35057604,14.69542468,20.19541711,14.21619546,16.24482793,13.11216015,482.373303,,
18.54348427,18.03124833,26.24463743,22.11066616,25.05772775,20.73152417,519.6071402,,
21.24687845,24.61926973,17.69042325,13.31386119,16.13136888,26.39751905,652.184526,,
22.17662758,18.1006977,10.91346866,13.92082042,23.46298981,28.95736891,900.3859446,,
23.69238681,25.98735994,10,10,17.06713045,22.79766572,941.2992972,,
15.2413497,17.2257461,10,10,10,14.03704107,776.0005949,,
10,10,10,10,10,15.1204958,757.5836307,,
18.55351949,10.83633316,11.17691362,10.0877651,10.85814059,19.16686988,797.7376454,,
26.65840948,18.53992498,17.2535708,17.90931189,18.85049045,25.66664982,444.4077865,,
30.58184505,10.66669631,20.70084882,22.42831695,23.01726675,33.45995295,328.062431,,
36.94084978,18.40349495,28.47417164,30.48327816,31.18765521,31.68820852,470.9983298,,
31.92212826,24.05894125,19.95138437,21.50834233,22.46273291,22.7909382,509.7807903,,
22.93658322,15.48406547,18.32945579,30.00693017,25.29930305,13.84230304,560.5891802,,
16.38323206,23.11206192,24.62240523,27.13338631,31.41054034,10,765.8746054,,
10,14.31985372,15.68271041,18.35266227,23.08841234,10,691.2990075,,
10,10,15.82629013,26.54846841,26.86715132,12.8687942,788.2178025,,
14.746171,10,12.55776525,17.96084893,18.72279799,10,467.8849179,,
10,10,20.93826616,25.5324825,27.58112586,18.69694471,713.0967753,,
14.48445714,15.67451358,11.96109444,16.71729529,18.94460863,27.1820389,646.5660022,,
23.07830203,21.1106925,20.39805585,23.86591554,27.56119221,30.17072034,271.5291247,,
21.17339718,15.44304109,28.07995504,26.66207659,36.34547287,37.81150341,560.1030989,,
29.97386873,23.99745965,19.29433864,18.0810312,27.38776433,28.83127987,547.4262756,,
21.00848103,15.0817486,24.69680542,26.01530802,30.16698778,25.78673232,455.9698146,,
26.01390791,24.0003854,32.57089561,17.7477442,26.35575545,20.14491326,573.1942364,,
11.64668965,13.1313417,12.43668818,11.41155863,13.26368189,10.4379307,540.983229,,
17.08604646,22.03337026,20.76400626,20.36420584,22.13801289,19.16071475,479.5007253,,
26.01034057,30.66123414,29.39520466,11.44844061,13.19215488,12.28478181,704.2267038,,
17.18401146,21.96909219,20.47245657,10,10,10,513.4814977,,
10,13.18700826,29.08327878,18.95435739,18.94561982,18.59105754,760.7822888,,
18.67236924,20.63867307,20.20324486,10.04310524,10.04775459,25.90480208,620.6562105,,
19.61931992,11.65905786,12.45368856,13.23617423,18.9809075,34.68945932,847.7285793,,
28.34569168,20.4223851,18.50838917,21.94337249,20.09330755,26.80980247,368.7625062,,
23.58529317,12.30008167,20.0491187,30.86852598,28.38773638,32.86676043,341.3078647,,
29.31547654,20.9190653,28.8395502,30.58521712,33.33865219,26.53211015,514.7944969,,
21.94290525,17.37564939,20.03584874,21.68613577,24.3758378,17.63329971,461.35923,,
13.25916934,10,28.80422175,29.33105803,32.92792177,10,901.8983348,,
21.17942142,15.89659727,30.14563632,25.59586203,24.70759058,10,808.8760771,,
12.28065443,10,21.21901244,16.80922908,15.73014367,10,778.563047,,
10,10,12.32277691,10,10,10,578.8510497,,
10,10,21.04722607,17.97106278,18.58923578,18.66669798,756.1400697,,
18.70094764,18.66331732,20.82508981,10,10,21.78952527,560.5495229,,
18.25879675,13.67657524,12.35992122,16.79952431,17.98159957,30.78280258,665.3544239,,
27.24935108,22.50673026,19.80408442,25.63377988,26.22374463,32.73853636,304.3711762,,
25.86774147,15.82548815,24.12064278,20.80711579,34.26917541,39.81406212,547.0722051,,
34.55146933,24.07271332,17.43637031,18.71563274,37.16655767,31.21369839,605.7557191,,
26.75300992,19.2636354,26.27594846,27.20149511,45.58196914,37.42394352,469.7808362,,
35.29468048,28.18390942,26.17563868,19.41810971,36.88302028,28.62681669,612.0782549,,
26.32368428,19.31589663,17.20529103,14.82208288,29.28971606,22.1322794,607.4810635,,
20.25168341,24.22040272,25.7131443,20.08687294,29.74680847,21.60397005,467.2638338,,
25.23666114,21.85531557,34.06015944,27.28738534,33.07349652,29.96035254,603.1018525,,
20.47631037,28.74591267,25.13326681,18.43907982,24.10893011,21.01802111,559.4483381,,
11.50015843,19.85571426,16.95599419,26.16953021,20.25453138,12.57734001,691.8627252,,
19.5310334,28.32937044,25.55081755,34.68919593,28.08066583,10,786.8511159,,
10.54793346,19.49325448,16.60401917,25.72825909,19.24825937,10,737.5611646,,
10,10.695647,10,20.16796094,10.71312588,10,593.1112963,,
10,10,12.18473434,29.07594401,19.61790746,18.87818694,678.5543787,,
18.30707598,18.64421463,10,20.16391402,11.67119271,24.72309804,493.0842596,,
26.58198905,25.32368755,18.59146523,18.53567421,20.60514385,33.1823293,507.6271496,,
34.07193971,33.58479905,17.54405349,11.67408681,14.43681628,31.4291597,822.1748604,,
32.01581299,25.24564546,10,10,17.09501415,29.8590852,962.7834075,,
36.28144264,33.81525177,10,10,10,20.9460569,946.7752887,,
27.47322702,24.92100322,10,10,10,12.03081203,871.7645964,,
18.49828368,16.14579326,10,10,10,10,740.3027307,,
10.77635413,22.95923501,13.02051282,15.631742,15.21508336,17.97538543,475.9845836,,
19.40073222,31.34690922,21.25601673,24.24020815,24.17546606,26.78077507,429.5599093,,
22.04634088,38.05765241,12.49693167,15.33056319,15.91186333,24.44105196,780.2995262,,
13.16748017,30.10637414,10,10,11.0711053,30.13368654,930.9784055,,
16.14659899,30.43903995,10,10,10,22.48161244,902.5029174,,
10,22.11713028,10,10,10,13.60870355,776.4108839,,
10,18.2168529,10,10,10,19.44258648,839.1413745,,
14.1082902,26.94239211,18.55686152,18.81326246,17.55676448,24.08335096,424.4070773,,
12.30537367,18.45351869,27.26004183,18.14160246,17.51156336,32.52543646,586.2474995,,
21.09779537,27.29371482,34.80223763,25.63252193,25.66389519,35.1552555,619.2285073,,
